fan_state,window_start,window_end,timestamp_start,timestamp_end,timestamp_mean,accel_x_g_std,accel_x_g_range,accel_x_g_rms,gyro_y_dps_std,gyro_y_dps_range,gyro_y_dps_rms,collection_id
HIGH,1320,1420,1770489131.7926,1770489138.2975,1770489135.039845,0.27797656663826903,1.0647,0.40228797098595925,5.702810692106131,25.509999999999998,5.81196309348227,col_20260207_191320_5hz
HIGH,1340,1440,1770489133.1097,1770489139.6269,1770489136.3561273,0.28473806612393787,1.0743,0.41233105534266995,5.57848087833955,24.97,5.604527187908005,col_20260207_191320_5hz
HIGH,1360,1460,1770489134.4048,1770489140.9402,1770489137.674895,0.2818754302879199,1.0743,0.40543726345761566,5.3610975704607355,23.33,5.393225009212949,col_20260207_191320_5hz
HIGH,1380,1480,1770489135.7321,1770489142.2468,1770489138.9940553,0.2748468733149424,1.0743,0.3981572072686868,5.475332205446533,23.91,5.499799450889096,col_20260207_191320_5hz
HIGH,1400,1500,1770489137.0309,1770489143.5892,1770489140.310759,0.27903461279740904,1.0806,0.40844180919685485,5.7680692644939695,24.060000000000002,5.789150542178015,col_20260207_191320_5hz
HIGH,1420,1520,1770489138.3642,1770489144.9225,1770489141.6357522,0.2729305209664174,1.0549,0.4076913296846034,5.928894622102842,24.18,5.9460687853404455,col_20260207_191320_5hz
HIGH,1440,1540,1770489139.6935,1770489146.2366,1770489142.958303,0.2778488777213253,1.0575999999999999,0.4136245259894534,5.832560750648038,24.18,5.888578011710467,col_20260207_191320_5hz
HIGH,1460,1560,1770489141.0068,1770489147.5508,1770489144.280349,0.26397453705045115,1.0575999999999999,0.3945480306629346,5.47541732747377,24.18,5.50549498228815,col_20260207_191320_5hz
HIGH,1480,1580,1770489142.3135,1770489148.8516,1770489145.6021292,0.2799804363361841,1.0575999999999999,0.41676463513594814,5.54164867164998,23.27,5.579638877203434,col_20260207_191320_5hz
HIGH,1500,1600,1770489143.6558,1770489150.164,1770489146.9227817,0.28342172870829785,1.1243,0.42599856056094837,5.603901084066348,23.93,5.621085660261725,col_20260207_191320_5hz
HIGH,1520,1620,1770489144.9892,1770489151.4973,1770489148.2377424,0.28454086887299684,1.1185,0.42302560312586285,5.541312136128049,25.92,5.547929974323757,col_20260207_191320_5hz
HIGH,1540,1640,1770489146.3032,1770489152.8146,1770489149.553214,0.2699041571447168,1.1185,0.40334690379374427,5.661146336211422,25.92,5.66621443293492,col_20260207_191320_5hz
HIGH,1560,1660,1770489147.6175,1770489154.1298,1770489150.868917,0.2772132535143296,1.1185,0.4155904808823225,5.967695954051279,25.92,5.971936034486639,col_20260207_191320_5hz
HIGH,1580,1680,1770489148.9182,1770489155.4568,1770489152.1862826,0.2765987573290957,1.1185,0.4114744021199861,6.0085274435588625,26.299999999999997,6.0176596779811335,col_20260207_191320_5hz
HIGH,1600,1700,1770489150.2306,1770489156.7628,1770489153.507272,0.2758988177194676,1.0408,0.40946563482177595,5.860392733426661,26.299999999999997,5.891528409504617,col_20260207_191320_5hz
HIGH,1620,1720,1770489151.564,1770489158.0962,1770489154.827046,0.2709536006846929,1.0408,0.4004961912428132,5.41751425932595,24.18,5.482786973793528,col_20260207_191320_5hz
HIGH,1640,1740,1770489152.8812,1770489159.4184,1770489156.1476128,0.2773592188101921,1.0823,0.4095025661702256,5.4116497105780965,25.96,5.4445786797510785,col_20260207_191320_5hz
HIGH,1660,1760,1770489154.1964,1770489160.7321,1770489157.4682136,0.28975300781700264,1.0921,0.4185445382513073,5.776370600125999,26.22,5.814101392304748,col_20260207_191320_5hz
HIGH,1680,1780,1770489155.5235,1770489162.0624,1770489158.7888765,0.2761207881688737,1.0647,0.4046330516653329,5.9201418057340485,26.259999999999998,5.9499667225960176,col_20260207_191320_5hz
HIGH,1700,1800,1770489156.8295,1770489163.3837,1770489160.1101499,0.26872694798996244,1.0647,0.39081766899668186,6.048739673684096,26.45,6.0737477721749356,col_20260207_191320_5hz
HIGH,1720,1820,1770489158.1628,1770489164.717,1770489161.4343228,0.26866752498022534,1.0647,0.3961044618531833,6.4078109171541575,26.45,6.423627557696664,col_20260207_191320_5hz
HIGH,1740,1840,1770489159.4851,1770489166.0326,1770489162.757435,0.27116588483620135,1.1038000000000001,0.39662680002743134,6.4413207217153845,26.45,6.469614517109965,col_20260207_191320_5hz
HIGH,1760,1860,1770489160.7988,1770489167.3416,1770489164.0797584,0.2647841944225523,1.0537,0.3958619451273386,6.000474763716618,25.869999999999997,6.024109311757216,col_20260207_191320_5hz
HIGH,1780,1880,1770489162.1291,1770489168.6461,1770489165.4001029,0.25914768164890073,1.0537,0.384586400955624,5.506862809259006,25.869999999999997,5.530613166729346,col_20260207_191320_5hz
HIGH,1800,1900,1770489163.4504,1770489169.9624,1770489166.7167869,0.26911741731073446,1.061,0.39325532011658787,5.218459553354802,23.229999999999997,5.240791829485311,col_20260207_191320_5hz
HIGH,1820,1920,1770489164.7837,1770489171.2957,1770489168.03252,0.27998463210683544,1.061,0.40771038323790576,5.423114142261806,24.68,5.431131742095748,col_20260207_191320_5hz
HIGH,1840,1940,1770489166.0993,1770489172.6346,1770489169.3519824,0.28008020747457324,1.0429,0.400723500558677,5.472698328978128,27.509999999999998,5.499570528686763,col_20260207_191320_5hz
HIGH,1860,1960,1770489167.4082,1770489173.935,1770489170.6714356,0.27577556044544627,1.0429,0.394373531439421,5.566069366258383,26.83,5.5859533653620845,col_20260207_191320_5hz
HIGH,1880,1980,1770489168.7128,1770489175.2877,1770489171.9930148,0.2890770514222809,1.0556,0.40571310047865106,5.96200120429374,29.32,6.012058216617667,col_20260207_191320_5hz
HIGH,1900,2000,1770489170.029,1770489176.5905,1770489173.3212063,0.28006321643514703,1.0412,0.40562384249449634,6.187180776411822,29.32,6.224414349960966,col_20260207_191320_5hz
HIGH,1920,2020,1770489171.3624,1770489177.3847,1770489174.6223075,0.2754659170859437,1.0271,0.4001349259937203,6.070186793666237,29.32,6.095296957491079,col_20260207_191320_5hz
HIGH,1940,2040,1770489172.7013,1770489178.6164,1770489175.8241835,0.2690396168206459,1.0271,0.3952054585908449,5.742229354527734,26.83,5.754124607618435,col_20260207_191320_5hz
HIGH,1960,2060,1770489174.0017,1770489179.9473,1770489177.024111,0.26763068767239684,1.0271,0.39154251186812394,5.426970760931,25.98,5.445645232660681,col_20260207_191320_5hz
HIGH,1980,2080,1770489175.3544,1770489181.2806,1770489178.2254071,0.2751672440153442,1.0835,0.40543633939251184,5.316877725695786,23.47,5.319642939145446,col_20260207_191320_5hz
HIGH,2000,2100,1770489176.6571,1770489182.5974,1770489179.4214823,0.27879183693035203,1.0835,0.4085770773061063,5.580958917605468,25.11,5.581356286781914,col_20260207_191320_5hz
HIGH,2020,2120,1770489177.3905,1770489183.8965,1770489180.643279,0.27796353825636916,1.0835,0.40381413422514073,5.625365669003216,25.11,5.629654252260968,col_20260207_191320_5hz
HIGH,2040,2140,1770489178.683,1770489185.2343,1770489181.9609823,0.28025508818039324,1.0835,0.41409198144856657,5.693618533059621,25.11,5.6968549217967634,col_20260207_191320_5hz
HIGH,2060,2160,1770489180.014,1770489186.5338,1770489183.2839463,0.28354297799628186,1.1094,0.41980002703668323,6.306003814619841,25.11,6.315254785042327,col_20260207_191320_5hz
HIGH,2080,2180,1770489181.3473,1770489187.8671,1770489184.601246,0.2764987023821269,0.9442999999999999,0.41085432004543904,6.320284704821453,25.11,6.343014346507503,col_20260207_191320_5hz
HIGH,2100,2200,1770489182.6641,1770489189.1895,1770489185.9194922,0.2730410473097406,0.9794999999999999,0.4000453829254876,5.881490947030353,24.22,5.934736893915349,col_20260207_191320_5hz
HIGH,2120,2220,1770489183.9631,1770489192.0909,1770489187.430535,0.2812054851598738,1.1443,0.40998397602833214,5.680598893602681,24.29,5.724660950658999,col_20260207_191320_5hz
HIGH,2140,2240,1770489185.301,1770489193.4015,1770489189.0677361,0.27831941832901275,1.1443,0.4111976898038217,5.848102067337745,23.2,5.890311791407989,col_20260207_191320_5hz
HIGH,2160,2260,1770489186.6005,1770489194.7365,1770489190.7018642,0.2805356678552658,1.1443,0.40845879731008367,5.5701124728321245,24.09,5.62237245297748,col_20260207_191320_5hz
HIGH,2180,2280,1770489187.9338,1770489196.0698,1770489192.342404,0.27184277183695726,1.1443,0.40317192387367456,5.653875813103786,24.39,5.66715298893545,col_20260207_191320_5hz
HIGH,2200,2300,1770489189.2562,1770489197.3624,1770489193.9782858,0.27943707902853554,1.1443,0.41497760469692824,5.925708787984775,25.43,5.956452299817401,col_20260207_191320_5hz
HIGH,2220,2320,1770489192.1575,1770489198.6981,1770489195.4246092,0.2715949805482421,0.9926999999999999,0.40916095353784676,6.026605594362385,25.43,6.071272271937736,col_20260207_191320_5hz
HIGH,2240,2340,1770489193.4682,1770489200.0169,1770489196.746539,0.276483284586971,0.9686999999999999,0.4039383477710429,5.658548374804266,25.43,5.722375817787573,col_20260207_191320_5hz
HIGH,2260,2360,1770489194.8032,1770489201.3127,1770489198.06922,0.2696326625225512,0.9686999999999999,0.3968257520625394,5.341056296276982,25.43,5.361190539423124,col_20260207_191320_5hz
HIGH,2280,2380,1770489196.1365,1770489202.646,1770489199.3844602,0.28189179657982244,0.9686999999999999,0.40695416461808076,5.4094385762295145,24.9,5.435604382219147,col_20260207_191320_5hz
HIGH,2300,2400,1770489197.4291,1770489203.9858,1770489200.7072523,0.2785479610749287,1.0107,0.4048250445562873,5.2905099943200184,24.17,5.3022070876192675,col_20260207_191320_5hz
HIGH,2320,2420,1770489198.7647,1770489205.2861,1770489202.028041,0.27707255244069195,1.0107,0.4016479112356991,5.371937884972238,28.22,5.375870906188131,col_20260207_191320_5hz
HIGH,2340,2440,1770489200.0835,1770489206.6008,1770489203.3454041,0.27163579462950016,1.0017,0.39978262493510147,5.7727874332942495,28.22,5.775671476114271,col_20260207_191320_5hz
HIGH,2360,2460,1770489201.3794,1770489207.9366,1770489204.662597,0.2867753854064187,1.0039,0.4254661780917492,5.963294747033723,28.22,5.964093392964266,col_20260207_191320_5hz
HIGH,2380,2480,1770489202.7127,1770489209.27,1770489205.987384,0.28032398139295894,1.0039,0.4203162528382646,5.95971849670771,30.15,5.964909555056137,col_20260207_191320_5hz
HIGH,2400,2500,1770489204.0525,1770489210.57,1770489207.305813,0.28206722283881197,0.9873,0.42466783466610697,5.676371531180812,30.15,5.688863858451878,col_20260207_191320_5hz
HIGH,2420,2520,1770489205.3528,1770489211.8911,1770489208.6249454,0.27184409445673086,0.9873,0.4052546329161457,5.359132761930796,26.09,5.379685492665906,col_20260207_191320_5hz
HIGH,2440,2540,1770489206.6675,1770489213.1943,1770489209.945256,0.28629523939458024,0.9968,0.41879217590590206,5.284863649139871,23.65,5.3095204114872745,col_20260207_191320_5hz
HIGH,2460,2560,1770489208.0033,1770489214.511,1770489211.2637517,0.2759550719519393,0.9912000000000001,0.404164034768063,5.445897592683873,25.92,5.4718306808599255,col_20260207_191320_5hz
HIGH,2480,2580,1770489209.3366,1770489215.8444,1770489212.5786319,0.27410284346573277,0.988,0.40378930743644026,5.258453940085432,24.990000000000002,5.262240777463533,col_20260207_191320_5hz
HIGH,2500,2600,1770489210.6367,1770489217.1881,1770489213.900504,0.2690999254161918,0.988,0.39556157055507807,5.449310102205599,24.990000000000002,5.454284829379558,col_20260207_191320_5hz
HIGH,2520,2620,1770489211.9578,1770489218.498,1770489215.222885,0.2751390451589887,0.9895,0.41201004417368275,5.634845694426778,25.310000000000002,5.636788979552099,col_20260207_191320_5hz
HIGH,2540,2640,1770489213.2609,1770489219.8007,1770489216.5442252,0.26651412325803675,0.9741,0.4069589048048955,5.803549517321275,27.09,5.816042296957614,col_20260207_191320_5hz
HIGH,2560,2660,1770489214.5777,1770489222.1498,1770489217.8758287,0.2628307536248375,0.9741,0.40641809150184244,5.59233211728345,27.04,5.630641260105282,col_20260207_191320_5hz
HIGH,2580,2680,1770489215.911,1770489223.1143,1770489219.381449,0.2584818347582669,0.9919,0.3928463412073479,5.229147512740485,27.02,5.29895716155547,col_20260207_191320_5hz
HIGH,2600,2700,1770489217.2548,1770489223.781,1770489220.763989,0.2715534192364368,1.0468,0.4042782587525577,5.704309104527909,26.259999999999998,5.730209071229426,col_20260207_191320_5hz
HIGH,2620,2720,1770489218.5646,1770489225.0789,1770489222.081256,0.2822212545787436,1.0529,0.4103516543161487,5.846925492085562,26.259999999999998,5.893279138136934,col_20260207_191320_5hz
HIGH,2640,2740,1770489219.8673,1770489226.4186,1770489223.399666,0.27864631255410505,1.0529,0.40606305470948717,5.7854954463727655,24.73,5.7952556457847475,col_20260207_191320_5hz
HIGH,2660,2760,1770489222.2164,1770489227.7119,1770489224.712688,0.28041324204823137,1.0529,0.40521686391363326,5.8615773397610305,25.05,5.870289345509299,col_20260207_191320_5hz
HIGH,2680,2780,1770489223.1498,1770489229.0452,1770489225.8472412,0.2876046899669753,1.0529,0.4229014068314268,6.183342461808176,25.05,6.186139345342942,col_20260207_191320_5hz
HIGH,2700,2800,1770489223.8477,1770489230.3763,1770489227.102853,0.2846370347020921,1.0276,0.42149838125430567,6.010768652177523,25.84,6.019760377290777,col_20260207_191320_5hz
HIGH,2720,2820,1770489225.1456,1770489231.7031,1770489228.4250882,0.27943237475997657,1.0012999999999999,0.4152436157245527,5.856589830268122,25.84,5.888959161006298,col_20260207_191320_5hz
HIGH,2740,2840,1770489226.4852,1770489233.0101,1770489229.7479577,0.27678867064964924,1.0012999999999999,0.40411246182220123,5.499330959307686,25.84,5.555642357099672,col_20260207_191320_5hz
HIGH,2760,2860,1770489227.7786,1770489234.3152,1770489231.0663831,0.28675710052063225,1.1000999999999999,0.4132732746016853,5.734075983975099,27.299999999999997,5.757326897093823,col_20260207_191320_5hz
HIGH,2780,2880,1770489229.1119,1770489235.6485,1770489232.3870428,0.2984163254180307,1.091,0.4230620725141879,5.9201362957283346,27.299999999999997,5.981815777838699,col_20260207_191320_5hz
HIGH,2800,2900,1770489230.443,1770489236.9696,1770489233.7061033,0.28113887481278715,1.0659,0.4003918886541034,5.7522449278520815,25.96,5.812146333326441,col_20260207_191320_5hz
HIGH,2820,2920,1770489231.7697,1770489238.2797,1770489235.0229263,0.2756605111654551,1.0659,0.3966254996845261,5.969701714491269,26.64,5.977295375000302,col_20260207_191320_5hz
HIGH,2840,2940,1770489233.0768,1770489239.6186,1770489236.340162,0.27914157519079813,1.0908,0.4060906581048129,6.360413291602991,27.119999999999997,6.363328688666019,col_20260207_191320_5hz
HIGH,2860,2960,1770489234.3819,1770489240.9262,1770489237.6618934,0.27441999042343834,1.0508,0.408933819829077,6.296872921538118,27.119999999999997,6.31931475715524,col_20260207_191320_5hz
HIGH,2880,2980,1770489235.7152,1770489242.2595,1770489238.984086,0.2633833492743989,1.0508,0.3927650084974475,6.030254667922408,27.119999999999997,6.0403569430953326,col_20260207_191320_5hz
HIGH,2900,3000,1770489237.0363,1770489243.5796,1770489240.306125,0.2596892204520627,1.0508,0.3935508911182898,5.744423943268812,27.119999999999997,5.749714601612849,col_20260207_191320_5hz
HIGH,2920,3020,1770489238.3463,1770489244.8759,1770489241.6266098,0.276574216027091,1.0508,0.4047220706855508,5.645098709500127,24.45,5.686917794376845,col_20260207_191320_5hz
HIGH,2940,3040,1770489239.6853,1770489246.2187,1770489242.9460886,0.282850438307951,1.0656999999999999,0.41038668362898917,5.88809739729227,25.2,5.908884327857502,col_20260207_191320_5hz
HIGH,2960,3060,1770489240.9928,1770489247.5153,1770489244.265999,0.27336985162779015,1.0656999999999999,0.39385967082198203,5.840831290150402,25.2,5.857591825998121,col_20260207_191320_5hz
HIGH,2980,3080,1770489242.3262,1770489248.8486,1770489245.583819,0.26617816080775675,1.0656999999999999,0.3908490379929315,5.836760320588811,25.2,5.861356157068089,col_20260207_191320_5hz
HIGH,3000,3100,1770489243.6463,1770489250.1627,1770489246.900679,0.2763500546969369,1.0656999999999999,0.40507021033396173,6.297584587760612,25.2,6.32327351930944,col_20260207_191320_5hz
HIGH,3020,3120,1770489244.9426,1770489251.4923,1770489248.2209659,0.26822238209925736,1.1247,0.39965546674604613,6.333769149566473,25.2,6.342920463004403,col_20260207_191320_5hz
HIGH,3040,3140,1770489246.2854,1770489252.8055,1770489249.542471,0.26309299406103537,1.0512000000000001,0.39664038851332317,5.864063526258904,25.3,5.914870919977882,col_20260207_191320_5hz
HIGH,3060,3160,1770489247.5819,1770489254.1104,1770489250.8599012,0.2620065530020194,1.0512000000000001,0.3996420570960969,5.460450914530777,25.3,5.505658997794906,col_20260207_191320_5hz
HIGH,3080,3180,1770489248.9153,1770489255.4437,1770489252.1789281,0.2772421239566599,1.1101,0.4133217531173504,5.451305898589805,25.3,5.496832906319784,col_20260207_191320_5hz
HIGH,3100,3200,1770489250.2294,1770489257.3847,1770489253.6782484,0.28338555846055385,1.1101,0.4153192148215635,5.475726669584595,26.33,5.579520767951312,col_20260207_191320_5hz
HIGH,3120,3220,1770489251.559,1770489258.6786,1770489255.115172,0.27699347835463567,1.0738,0.41015533898755974,5.448168590453125,27.3,5.552265753726131,col_20260207_191320_5hz
HIGH,3140,3240,1770489252.8721,1770489259.9956,1770489256.5511844,0.2743200408482763,1.0738,0.40993048374084107,5.500106453515241,26.18,5.569272483906673,col_20260207_191320_5hz
HIGH,3160,3260,1770489254.1771,1770489261.3223,1770489257.9888248,0.2835791758927302,1.1333,0.4264348243284078,6.04199869165825,27.18,6.084263390090866,col_20260207_191320_5hz
HIGH,3180,3280,1770489255.5104,1770489262.6562,1770489259.431228,0.2729066849675911,1.07,0.4115044335119611,6.195633785174847,27.18,6.251781666053286,col_20260207_191320_5hz
HIGH,3200,3300,1770489257.412,1770489263.9895,1770489260.6965003,0.26496802236307687,1.0371000000000001,0.402313973284548,5.79606102366081,27.18,5.830948893619288,col_20260207_191320_5hz
HIGH,3220,3320,1770489258.7453,1770489265.282,1770489262.0171802,0.2575494823601865,1.0202,0.3975594202128784,5.389388109052826,25.84,5.428336301298954,col_20260207_191320_5hz
HIGH,3240,3340,1770489260.0622,1770489266.5986,1770489263.3378,0.27305274043488376,1.1299000000000001,0.4127856624205836,5.545455626907495,25.84,5.577466180982184,col_20260207_191320_5hz
HIGH,3260,3360,1770489261.3889,1770489267.9163,1770489264.6575,0.2728392000867911,1.0838,0.3989275402877068,5.436634454329259,24.71,5.524983891379232,col_20260207_191320_5hz
HIGH,3280,3380,1770489262.7229,1770489269.2291,1770489265.9752445,0.27341664339246063,1.0838,0.40072273082519294,5.369988175033535,25.549999999999997,5.401975749667892,col_20260207_191320_5hz
HIGH,3300,3400,1770489264.0154,1770489270.5624,1770489267.2898169,0.2738020107742089,1.0838,0.4061885552302034,5.628292894830545,25.549999999999997,5.6607480954375635,col_20260207_191320_5hz
HIGH,3320,3420,1770489265.3487,1770489271.8959,1770489268.6125898,0.28564208545660774,1.1102,0.4179413477989466,5.914228406140569,25.549999999999997,5.946574980608586,col_20260207_191320_5hz
HIGH,3340,3440,1770489266.6652,1770489273.201,1770489269.933648,0.2713259693044512,1.0743,0.40468907657607955,5.881452358048988,25.78,5.939673223334766,col_20260207_191320_5hz
HIGH,3360,3460,1770489267.9829,1770489274.5285,1770489271.2551184,0.265423634085211,1.0206,0.3978629906136031,5.612450490650229,25.78,5.6481799723450745,col_20260207_191320_5hz
HIGH,3380,3480,1770489269.2957,1770489275.832,1770489272.5771039,0.25869710629228154,1.0206,0.3962017165535758,5.364951887016323,24.78,5.418725957270768,col_20260207_191320_5hz
HIGH,3400,3500,1770489270.6292,1770489277.1653,1770489273.8976912,0.2767050614119662,1.1228,0.40756113565942476,5.4364547004458705,22.77,5.495336659386757,col_20260207_191320_5hz
HIGH,3420,3520,1770489271.9626,1770489278.5027,1770489275.2190511,0.2773176348521673,1.0935,0.40691276583562724,5.600204849824691,25.14,5.6396439603932444,col_20260207_191320_5hz
HIGH,3440,3540,1770489273.2677,1770489279.8062,1770489276.5401762,0.27606541290063846,1.0935,0.40437673350478515,5.5938815459392774,23.17,5.605809575788317,col_20260207_191320_5hz
HIGH,3460,3560,1770489274.5952,1770489281.145,1770489277.862349,0.2749560267824657,1.0935,0.4095693614029252,5.683400935179569,23.17,5.696365420160473,col_20260207_191320_5hz
HIGH,3480,3580,1770489275.8987,1770489282.4482,1770489279.185633,0.2807693491302069,1.0935,0.41703912778059565,6.097394108141608,24.560000000000002,6.130858912093802,col_20260207_191320_5hz
HIGH,3500,3600,1770489277.236,1770489283.7815,1770489280.508866,0.2635601051297407,0.9988,0.40656949246100593,6.010242876955972,25.060000000000002,6.019942690757114,col_20260207_191320_5hz
HIGH,3520,3620,1770489278.5694,1770489284.417,1770489281.7879257,0.26553089928481016,0.9998,0.39942491997871143,5.89910303266522,24.93,5.949520232758268,col_20260207_191320_5hz
HIGH,3540,3640,1770489279.8729,1770489284.879,1770489282.8535955,0.2692959055462968,0.9998,0.40248064077667134,5.9224017931916775,24.93,5.976055889966224,col_20260207_191320_5hz
HIGH,3560,3660,1770489281.2117,1770489286.2199,1770489283.8685067,0.2664394026321933,0.9998,0.3948282486094428,5.767920092199613,24.03,5.830345873102212,col_20260207_191320_5hz
HIGH,3580,3680,1770489282.5148,1770489287.5231,1770489284.882878,0.2735783765504869,1.0608,0.39764606146672704,5.601886627735338,23.939999999999998,5.676751800105409,col_20260207_191320_5hz
HIGH,3600,3700,1770489283.8123,1770489288.8324,1770489285.89739,0.2790444186487162,1.062,0.3977123494436652,5.830165434187953,23.85,5.9230957277423775,col_20260207_191320_5hz
HIGH,3620,3720,1770489284.417,1770489290.1657,1770489286.9509373,0.27512049470004957,1.062,0.40011207279960953,6.05134898266494,26.38,6.085024979406412,col_20260207_191320_5hz
HIGH,3640,3740,1770489284.9457,1770489291.5031,1770489288.2230349,0.26800304189318447,1.062,0.3913217745027741,5.891355303323676,26.38,5.918740322061781,col_20260207_191320_5hz
HIGH,3660,3760,1770489286.2865,1770489292.8037,1770489289.54303,0.2723834001164535,1.0647,0.39813650962954905,6.365981262931898,26.38,6.376817701643979,col_20260207_191320_5hz
HIGH,3680,3780,1770489287.5898,1770489294.1169,1770489290.8604994,0.2708239956576965,0.9467,0.3999653154962315,6.388004618032144,26.38,6.393334341327693,col_20260207_191320_5hz
HIGH,3700,3800,1770489288.8991,1770489295.4557,1770489292.179849,0.27325282834766784,0.987,0.40483181470828106,5.992771374748081,26.38,5.994235981340742,col_20260207_191320_5hz
HIGH,3720,3820,1770489290.2324,1770489296.789,1770489293.5045092,0.265464397256958,0.987,0.3959542868817056,5.434208244077512,24.52,5.439391326242303,col_20260207_191320_5hz
HIGH,3740,3840,1770489291.5698,1770489298.0785,1770489294.82102,0.2810277829877324,1.0976,0.4108611625598117,5.445118863716384,24.59,5.466094217995149,col_20260207_191320_5hz
HIGH,3760,3860,1770489292.8704,1770489299.3961,1770489296.1381369,0.29110555482676725,1.0976,0.42756256933927234,5.1227617707638915,24.59,5.158621908998565,col_20260207_191320_5hz
HIGH,3780,3880,1770489294.1836,1770489300.0608,1770489297.4211395,0.29967313984406413,1.1186,0.4292888470482316,5.329970352637995,26.84,5.367097539639093,col_20260207_191320_5hz
HIGH,3800,3900,1770489295.5224,1770489301.1324,1770489298.5611968,0.2907793673835886,1.1186,0.4197725479351883,5.602369565639168,26.84,5.652547832614952,col_20260207_191320_5hz
HIGH,3820,3920,1770489296.8557,1770489302.4286,1770489299.693573,0.2921380346959293,1.1186,0.4222097618483021,5.760283503439739,26.84,5.816760266677663,col_20260207_191320_5hz
HIGH,3840,3940,1770489298.1452,1770489303.7477,1770489300.828522,0.28540660742876994,1.0827,0.4137882149119281,5.931763933266394,26.84,5.981428926268372,col_20260207_191320_5hz
HIGH,3860,3960,1770489299.4628,1770489305.081,1770489301.964239,0.285389866426613,1.0464,0.41219731573604407,5.923306606955275,26.84,5.961326530227983,col_20260207_191320_5hz
HIGH,3880,3980,1770489300.0608,1770489306.427,1770489303.1403852,0.27375002919451896,1.0110000000000001,0.4057237688378634,5.6023634798181385,27.240000000000002,5.628443301659883,col_20260207_191320_5hz
HIGH,3900,4000,1770489301.1991,1770489307.7185,1770489304.456797,0.2707160039598694,1.0110000000000001,0.39647202978268214,5.180786585066017,25.02,5.237783309759959,col_20260207_191320_5hz
HIGH,3920,4020,1770489302.4953,1770489309.0613,1770489305.7777412,0.28015759346482116,1.0491,0.40750954074720747,5.372065966646352,25.02,5.3989883311598295,col_20260207_191320_5hz
HIGH,3940,4040,1770489303.8143,1770489310.3618,1770489307.1037238,0.2872557795328059,1.0491,0.4205765696041566,5.244263588913127,24.53,5.282316064000714,col_20260207_191320_5hz
HIGH,3960,4060,1770489305.1477,1770489311.6951,1770489308.4265509,0.2767059434056305,1.0017,0.40539712924489246,5.451016252956874,27.560000000000002,5.503617991830465,col_20260207_191320_5hz
HIGH,3980,4080,1770489306.4937,1770489313.0133,1770489309.744362,0.27262106539847575,1.0017,0.40385275002158894,5.502666059284354,27.03,5.534934868632151,col_20260207_191320_5hz
HIGH,4000,4100,1770489307.7852,1770489314.3312,1770489311.0650558,0.27972817855017756,1.0476,0.4187130319204312,5.825619461482186,27.03,5.850750464683996,col_20260207_191320_5hz
HIGH,4020,4120,1770489309.128,1770489315.6283,1770489312.3839445,0.280562253170308,1.0639,0.43023032529100036,5.857145058814917,27.03,5.868669184747084,col_20260207_191320_5hz
HIGH,4040,4140,1770489310.4285,1770489316.9453,1770489313.6978378,0.27080903134681455,1.0639,0.41599141325272565,5.812581787811678,27.03,5.819992096214564,col_20260207_191320_5hz
HIGH,4060,4160,1770489311.7618,1770489318.2786,1770489315.0145311,0.26970988325235695,1.0639,0.41047274038600906,5.339541407274599,25.59,5.348336750803935,col_20260207_191320_5hz
HIGH,4080,4180,1770489313.08,1770489320.5156,1770489316.5345862,0.2816218688578712,1.0639,0.4199018762758747,5.813899293933462,24.68,5.822211435528599,col_20260207_191320_5hz
HIGH,4100,4200,1770489314.3979,1770489321.8307,1770489318.036684,0.2825809871452784,1.0525,0.4168511036329398,5.846588423174664,27.240000000000002,5.847374881089804,col_20260207_191320_5hz
HIGH,4120,4220,1770489315.695,1770489323.1641,1770489319.5394833,0.27275804204275994,0.9707,0.3999056599999555,5.808465658846576,27.240000000000002,5.823724495544067,col_20260207_191320_5hz
HIGH,4140,4240,1770489317.0119,1770489324.4855,1770489321.045098,0.26776217870341584,0.9855999999999999,0.39594966877117094,5.929156159184879,27.240000000000002,5.934775480167721,col_20260207_191320_5hz
HIGH,4160,4260,1770489318.3453,1770489325.7957,1770489322.5503728,0.27398847074283983,1.0391,0.40464386193293483,6.289747940895565,27.42,6.293871781344135,col_20260207_191320_5hz
HIGH,4180,4280,1770489320.5823,1770489327.1108,1770489323.8518894,0.2621011041010701,1.0361,0.3885443561551242,5.8365128107458135,27.42,5.840890599899985,col_20260207_191320_5hz
HIGH,4200,4300,1770489321.8974,1770489328.4431,1770489325.1712732,0.2542517679702542,1.0361,0.3814222872355521,5.547136778555221,25.71,5.557146929855284,col_20260207_191320_5hz
HIGH,4220,4320,1770489323.2307,1770489329.7765,1770489326.4937522,0.26192389089008283,1.0361,0.38094181117330767,5.288676560350425,25.09,5.29644729984166,col_20260207_191320_5hz
HIGH,4240,4340,1770489324.5522,1770489331.0952,1770489327.8157723,0.2780435155798459,1.1377,0.3959763028263181,5.496630395978976,24.11,5.5295308119224735,col_20260207_191320_5hz
HIGH,4260,4360,1770489325.8624,1770489332.3951,1770489329.136468,0.27440733244576393,1.0828,0.39677854301864657,5.505870754022473,26.48,5.536524541623563,col_20260207_191320_5hz
HIGH,4280,4380,1770489327.1775,1770489333.7167,1770489330.4567938,0.2779912969860747,1.0828,0.4093940067954097,5.68979063235195,26.48,5.743223485117047,col_20260207_191320_5hz
