id,timestamp,temperature,vibration,accel_x_g,accel_y_g,accel_z_g,gyro_x_dps,gyro_y_dps,gyro_z_dps,sample_rate,fan_state,collection_id,timestamp_iso,sample_rate_configured_hz,sample_rate_real_hz,vibration_dps,accel_mag_g
20325,1770489358.0106,30.1,44.0713,0.0549,-0.1108,-1.0876,13.18,11.54,40.44,15.0,HIGH,col_20260207_191320_5hz,2026-02-07T18:35:58.010600Z,15.0,12.95,44.0713,1.094606965992817
20326,1770489358.0617,30.1,44.3203,0.084,0.1074,-1.0605,11.41,12.86,40.85,15.0,HIGH,col_20260207_191320_5hz,2026-02-07T18:35:58.061700Z,15.0,12.95,44.3203,1.0692291662688593
20327,1770489358.1284,30.1,15.814,0.2578,-0.0444,-1.0986,3.31,6.26,14.14,15.0,HIGH,col_20260207_191320_5hz,2026-02-07T18:35:58.128400Z,15.0,12.95,15.814,1.1293157928586672
20328,1770489358.1951,30.1,46.4425,0.4033,-0.2786,-1.123,-16.18,-5.21,43.22,15.0,HIGH,col_20260207_191320_5hz,2026-02-07T18:35:58.195100Z,15.0,12.95,46.4425,1.2253154083745132
20329,1770489358.2617,30.1,11.3187,-0.0388,-0.197,-1.1704,-10.33,-4.39,-1.46,15.0,HIGH,col_20260207_191320_5hz,2026-02-07T18:35:58.261699Z,15.0,12.95,11.3187,1.1874976210502488
20330,1770489358.3284,30.1,29.1913,0.2327,-0.176,-1.0613,-4.68,0.89,28.8,15.0,HIGH,col_20260207_191320_5hz,2026-02-07T18:35:58.328399Z,15.0,12.95,29.1913,1.1006738754054262
20331,1770489358.3951,30.0,29.3233,0.8735,-0.1616,-0.9778,19.89,6.15,20.65,15.0,HIGH,col_20260207_191320_5hz,2026-02-07T18:35:58.395100Z,15.0,12.95,29.3233,1.321063832674258
20332,1770489358.4617,30.0,11.7734,0.1282,0.144,-1.0417,8.85,4.58,6.27,15.0,HIGH,col_20260207_191320_5hz,2026-02-07T18:35:58.461699Z,15.0,12.95,11.7734,1.0593913960383103
20333,1770489358.5284,30.1,45.1217,0.0608,-0.0942,-1.0425,12.94,6.4,42.75,15.0,HIGH,col_20260207_191320_5hz,2026-02-07T18:35:58.528399Z,15.0,12.95,45.1217,1.0485115783814694
20334,1770489358.5951,30.1,23.7741,0.3044,-0.105,-1.1917,-19.24,-7.11,12.02,15.0,HIGH,col_20260207_191320_5hz,2026-02-07T18:35:58.595099Z,15.0,12.95,23.7741,1.234436409864842
20335,1770489358.6617,30.0,29.576,0.2917,-0.1133,-1.0493,-18.09,-0.63,23.39,15.0,HIGH,col_20260207_191320_5hz,2026-02-07T18:35:58.661700Z,15.0,12.95,29.576,1.0949686159886045
20336,1770489358.7284,30.1,39.7728,0.6675,-0.2285,-1.0762,-21.69,-7.16,32.56,15.0,HIGH,col_20260207_191320_5hz,2026-02-07T18:35:58.728399Z,15.0,12.95,39.7728,1.2868468984304233
20337,1770489358.7951,30.0,7.21327,-0.0239,0.0957,-1.1187,-6.64,-1.71,-2.24,15.0,HIGH,col_20260207_191320_5hz,2026-02-07T18:35:58.795099Z,15.0,12.95,7.21327,1.1230402441586855
20338,1770489358.8617,30.1,39.8253,0.1116,-0.1753,-1.0632,18.79,11.14,33.3,15.0,HIGH,col_20260207_191320_5hz,2026-02-07T18:35:58.861700Z,15.0,12.95,39.8253,1.0833184619492089
20339,1770489358.9284,30.1,20.4385,0.7007,-0.3499,-1.064,-7.95,-2.73,18.63,15.0,HIGH,col_20260207_191320_5hz,2026-02-07T18:35:58.928400Z,15.0,12.95,20.4385,1.321176180530061
20340,1770489358.9951,29.9,14.3326,0.1721,-0.0491,-1.0955,2.7,4.58,13.31,15.0,HIGH,col_20260207_191320_5hz,2026-02-07T18:35:58.995100Z,15.0,12.95,14.3326,1.1100222835601095
20341,1770489359.0617,29.9,40.5384,0.2002,-0.4182,-1.1106,-3.08,4.5,40.17,15.0,HIGH,col_20260207_191320_5hz,2026-02-07T18:35:59.061700Z,15.0,12.95,40.5384,1.2034964229277958
20342,1770489359.1284,30.1,18.1667,0.0635,-0.1008,-1.1326,-15.95,-8.26,-2.72,15.0,HIGH,col_20260207_191320_5hz,2026-02-07T18:35:59.128400Z,15.0,12.95,18.1667,1.1388483876267288
20343,1770489359.1951,30.0,22.79,0.2419,-0.0774,-1.043,6.69,3.06,21.57,15.0,HIGH,col_20260207_191320_5hz,2026-02-07T18:35:59.195100Z,15.0,12.95,22.79,1.0734781646591605
20344,1770489359.2617,30.2,23.7494,0.8162,-0.2559,-1.0295,7.43,3.77,22.24,15.0,HIGH,col_20260207_191320_5hz,2026-02-07T18:35:59.261699Z,15.0,12.95,23.7494,1.3384832834219484
20345,1770489359.3284,30.0,3.46159,-0.0039,0.1497,-1.0181,-2.89,-1.64,-0.97,15.0,HIGH,col_20260207_191320_5hz,2026-02-07T18:35:59.328399Z,15.0,12.95,3.46159,1.0290543766001874
20346,1770489359.3951,30.0,39.8484,-0.1062,-0.1541,-0.9585,24.47,6.41,30.79,15.0,HIGH,col_20260207_191320_5hz,2026-02-07T18:35:59.395100Z,15.0,12.95,39.8484,0.9765999692811792
20347,1770489359.4617,30.0,17.4048,0.5117,-0.1941,-1.1238,-14.52,-5.66,7.75,15.0,HIGH,col_20260207_191320_5hz,2026-02-07T18:35:59.461699Z,15.0,12.95,17.4048,1.249975255755089
20348,1770489359.5284,30.0,11.3801,0.231,-0.114,-1.0156,-1.27,3.05,10.89,15.0,HIGH,col_20260207_191320_5hz,2026-02-07T18:35:59.528399Z,15.0,12.95,11.3801,1.0477596861876297
20349,1770489359.5951,30.0,31.8532,0.3164,-0.3645,-1.0718,-15.27,-5.54,27.4,15.0,HIGH,col_20260207_191320_5hz,2026-02-07T18:35:59.595099Z,15.0,12.95,31.8532,1.1754677579585076
20350,1770489359.6617,30.0,10.0413,0.0149,-0.1765,-1.1013,-5.3,-4.36,-7.33,15.0,HIGH,col_20260207_191320_5hz,2026-02-07T18:35:59.661700Z,15.0,12.95,10.0413,1.115453248684139
20351,1770489359.7345,30.1,6.99724,0.0125,-0.1143,-1.1072,-1.27,-1.73,-6.66,15.0,HIGH,col_20260207_191320_5hz,2026-02-07T18:35:59.734499Z,15.0,12.95,6.99724,1.1131543379064737
20352,1770489359.8011,30.0,13.2425,0.7815,-0.4148,-1.0449,4.33,4.14,11.81,15.0,HIGH,col_20260207_191320_5hz,2026-02-07T18:35:59.801100Z,15.0,12.95,13.2425,1.3691666443497663
20353,1770489359.8678,30.0,5.83583,0.0933,0.064,-1.0803,-5.08,-2.77,-0.76,15.0,HIGH,col_20260207_191320_5hz,2026-02-07T18:35:59.867799Z,15.0,12.95,5.83583,1.0862085343063734
20354,1770489359.9345,30.0,26.0636,0.05,-0.3745,-1.1172,6.0,5.27,24.81,15.0,HIGH,col_20260207_191320_5hz,2026-02-07T18:35:59.934499Z,15.0,12.95,26.0636,1.179358338250084
20355,1770489360.0011,30.1,12.9904,0.3948,-0.1982,-1.1663,-12.73,-2.37,-1.04,15.0,HIGH,col_20260207_191320_5hz,2026-02-07T18:36:00.001100Z,15.0,12.95,12.9904,1.2471591598508989
20356,1770489360.0678,30.1,4.18933,0.2168,-0.0054,-0.9619,0.52,-0.24,4.15,15.0,HIGH,col_20260207_191320_5hz,2026-02-07T18:36:00.067800Z,15.0,12.95,4.18933,0.9860441217308685
20357,1770489360.1345,30.0,18.548,0.3167,-0.3459,-1.0405,-5.6,-1.36,17.63,15.0,HIGH,col_20260207_191320_5hz,2026-02-07T18:36:00.134500Z,15.0,12.95,18.548,1.1413088758088232
20358,1770489360.2011,30.0,9.36603,0.0642,0.0271,-1.0691,-1.2,-1.6,-9.15,15.0,HIGH,col_20260207_191320_5hz,2026-02-07T18:36:00.201100Z,15.0,12.95,9.36603,1.0713686853739939
20359,1770489360.2678,30.0,17.9234,-0.0354,-0.1392,-0.9653,6.64,4.16,16.12,15.0,HIGH,col_20260207_191320_5hz,2026-02-07T18:36:00.267800Z,15.0,12.95,17.9234,0.975927195030449
20360,1770489360.3345,30.1,7.30672,0.6418,-0.3652,-1.0115,-4.09,-0.24,6.05,15.0,HIGH,col_20260207_191320_5hz,2026-02-07T18:36:00.334500Z,15.0,12.95,7.30672,1.2523619804193995
20361,1770489360.4011,30.0,13.3655,0.1753,-0.0623,-1.1526,-12.01,-3.44,-4.75,15.0,HIGH,col_20260207_191320_5hz,2026-02-07T18:36:00.401099Z,15.0,12.95,13.3655,1.1675179399049935
20362,1770489360.4678,30.1,16.4379,0.0891,-0.2988,-1.1626,0.83,3.26,16.09,15.0,HIGH,col_20260207_191320_5hz,2026-02-07T18:36:00.467799Z,15.0,12.95,16.4379,1.2036855943310114
20363,1770489360.5345,30.1,23.5488,0.3047,-0.2629,-1.1721,-17.7,-6.04,-14.31,15.0,HIGH,col_20260207_191320_5hz,2026-02-07T18:36:00.534499Z,15.0,12.95,23.5488,1.2392646650332606
20364,1770489360.6011,30.1,6.82645,0.2212,-0.1675,-1.0847,-4.44,-0.82,-5.12,15.0,HIGH,col_20260207_191320_5hz,2026-02-07T18:36:00.601099Z,15.0,12.95,6.82645,1.1196248389527628
20365,1770489360.6678,30.1,2.68047,0.4585,-0.5391,-1.0354,0.59,2.28,1.28,15.0,HIGH,col_20260207_191320_5hz,2026-02-07T18:36:00.667799Z,15.0,12.95,2.68047,1.2541547831109205
20366,1770489360.7345,30.1,29.8778,0.1729,-0.1809,-1.1262,5.18,-1.22,-29.4,15.0,HIGH,col_20260207_191320_5hz,2026-02-07T18:36:00.734499Z,15.0,12.95,29.8778,1.1536661822208365
20367,1770489360.8011,30.0,7.78883,0.0669,0.0361,-1.0408,4.97,5.95,-0.75,15.0,HIGH,col_20260207_191320_5hz,2026-02-07T18:36:00.801100Z,15.0,12.95,7.78883,1.0435724507670754
20368,1770489360.8678,30.1,6.75762,0.7371,-0.2632,-1.0664,5.62,3.73,-0.41,15.0,HIGH,col_20260207_191320_5hz,2026-02-07T18:36:00.867799Z,15.0,12.95,6.75762,1.3227999130631964
20369,1770489360.9345,30.1,28.1005,0.0461,-0.0413,-1.0481,0.38,-2.46,-27.99,15.0,HIGH,col_20260207_191320_5hz,2026-02-07T18:36:00.934499Z,15.0,12.95,28.1005,1.0499259545320327
20370,1770489361.0011,30.0,29.6715,-0.0503,-0.1392,-1.0081,28.02,9.51,-2.2,15.0,HIGH,col_20260207_191320_5hz,2026-02-07T18:36:01.001100Z,15.0,12.95,29.6715,1.0189074246466163
20371,1770489361.0678,30.0,19.5097,0.7109,-0.3198,-1.0752,-4.31,-2.87,-18.81,15.0,HIGH,col_20260207_191320_5hz,2026-02-07T18:36:01.067800Z,15.0,12.95,19.5097,1.3280458915263431
20372,1770489361.1345,30.1,31.3416,0.2312,0.1116,-1.1736,-11.98,-2.54,-28.85,15.0,HIGH,col_20260207_191320_5hz,2026-02-07T18:36:01.134500Z,15.0,12.95,31.3416,1.2013513058219065
20373,1770489361.2011,30.1,8.24171,0.2068,-0.3611,-1.2151,-4.44,5.21,4.59,15.0,HIGH,col_20260207_191320_5hz,2026-02-07T18:36:01.201100Z,15.0,12.95,8.24171,1.2843782386820481
20374,1770489361.2678,30.0,36.3,0.366,-0.26,-1.2415,-19.27,-6.11,-30.15,15.0,HIGH,col_20260207_191320_5hz,2026-02-07T18:36:01.267800Z,15.0,12.95,36.3,1.3201811428739618
20375,1770489361.3345,30.2,24.8652,0.1636,-0.2534,-0.9746,-10.01,-3.63,-22.47,15.0,HIGH,col_20260207_191320_5hz,2026-02-07T18:36:01.334500Z,15.0,12.95,24.8652,1.0202066849418308
20376,1770489361.3825,30.0,51.3737,-0.0508,-0.0059,-1.1653,-8.76,-5.33,-50.34,15.0,HIGH,col_20260207_191320_5hz,2026-02-07T18:36:01.382499Z,15.0,12.95,51.3737,1.166421681897246
20377,1770489361.4492,30.1,54.0824,0.0095,-0.0247,-1.0974,8.76,0.94,-53.36,15.0,HIGH,col_20260207_191320_5hz,2026-02-07T18:36:01.449199Z,15.0,12.95,54.0824,1.0977190442002907
20378,1770489361.5159,30.1,45.4329,0.0989,-0.0056,-1.0527,-2.32,-0.57,-45.37,15.0,HIGH,col_20260207_191320_5hz,2026-02-07T18:36:01.515899Z,15.0,12.95,45.4329,1.0573503960371888
20379,1770489361.5825,30.0,35.7264,0.2026,0.2375,-1.1418,-2.44,1.75,-35.6,15.0,HIGH,col_20260207_191320_5hz,2026-02-07T18:36:01.582499Z,15.0,12.95,35.7264,1.1837061501910007
20380,1770489361.6492,30.0,30.6218,0.3428,-0.0286,-1.0371,0.56,4.66,-30.26,15.0,HIGH,col_20260207_191320_5hz,2026-02-07T18:36:01.649199Z,15.0,12.95,30.6218,1.0926601530210571
20381,1770489361.7159,30.0,30.5956,0.2974,-0.0234,-1.0071,-14.69,-6.21,-26.11,15.0,HIGH,col_20260207_191320_5hz,2026-02-07T18:36:01.715899Z,15.0,12.95,30.5956,1.0503545734655513
20382,1770489361.7825,30.1,31.2835,0.6235,-0.0242,-1.0881,-9.78,-5.82,-29.14,15.0,HIGH,col_20260207_191320_5hz,2026-02-07T18:36:01.782500Z,15.0,12.95,31.2835,1.2543123614156084
20383,1770489361.8492,30.1,27.9905,0.3254,0.2463,-1.1401,-2.21,2.51,-27.79,15.0,HIGH,col_20260207_191320_5hz,2026-02-07T18:36:01.849200Z,15.0,12.95,27.9905,1.2109404857382544
20384,1770489361.9159,30.1,11.5183,0.2002,-0.3799,-1.1301,-10.53,0.41,4.65,15.0,HIGH,col_20260207_191320_5hz,2026-02-07T18:36:01.915899Z,15.0,12.95,11.5183,1.2089375748978937
20385,1770489361.9825,30.1,49.9658,0.1091,-0.2048,-1.2405,-25.81,-10.24,-41.54,15.0,HIGH,col_20260207_191320_5hz,2026-02-07T18:36:01.982500Z,15.0,12.95,49.9658,1.2620166797629895
20386,1770489362.0492,30.1,33.0795,0.2961,-0.1299,-1.0288,-17.6,-7.0,-27.12,15.0,HIGH,col_20260207_191320_5hz,2026-02-07T18:36:02.049200Z,15.0,12.95,33.0795,1.0784148830575364
20387,1770489362.1159,30.1,16.7644,0.6787,-0.3779,-1.0657,-15.18,-5.41,-4.62,15.0,HIGH,col_20260207_191320_5hz,2026-02-07T18:36:02.115900Z,15.0,12.95,16.7644,1.3187716216236989
20388,1770489362.1825,30.0,55.4565,-0.0073,-0.031,-1.0801,12.15,1.44,-54.09,15.0,HIGH,col_20260207_191320_5hz,2026-02-07T18:36:02.182499Z,15.0,12.95,55.4565,1.0805694332156541
20389,1770489362.2492,30.1,17.5185,0.1013,-0.0688,-1.1143,10.85,10.05,-9.39,15.0,HIGH,col_20260207_191320_5hz,2026-02-07T18:36:02.249200Z,15.0,12.95,17.5185,1.1210083050539814
20390,1770489362.3159,30.0,29.0222,0.876,-0.0601,-0.8831,21.18,6.69,-18.68,15.0,HIGH,col_20260207_191320_5hz,2026-02-07T18:36:02.315900Z,15.0,12.95,29.0222,1.2453327346536747
20391,1770489362.3825,30.0,40.7454,0.1196,0.1567,-0.9751,12.09,2.34,-38.84,15.0,HIGH,col_20260207_191320_5hz,2026-02-07T18:36:02.382499Z,15.0,12.95,40.7454,0.9948261456154035
20392,1770489362.4492,30.0,26.7705,0.0371,-0.0503,-1.0439,25.5,7.9,-2.0,15.0,HIGH,col_20260207_191320_5hz,2026-02-07T18:36:02.449199Z,15.0,12.95,26.7705,1.0457694344357173
20393,1770489362.5159,30.1,35.3741,0.3594,0.0908,-1.0896,-11.53,-6.37,-32.83,15.0,HIGH,col_20260207_191320_5hz,2026-02-07T18:36:02.515899Z,15.0,12.95,35.3741,1.150930562631821
20394,1770489362.5825,30.0,26.5457,0.397,-0.0522,-1.022,-1.15,1.47,-26.48,15.0,HIGH,col_20260207_191320_5hz,2026-02-07T18:36:02.582499Z,15.0,12.95,26.5457,1.0976419452626618
20395,1770489362.6492,30.1,31.0188,0.4346,-0.1648,-1.0884,-29.31,-9.56,3.42,15.0,HIGH,col_20260207_191320_5hz,2026-02-07T18:36:02.649199Z,15.0,12.95,31.0188,1.1834909209622184
20396,1770489362.7159,30.0,47.2579,-0.0381,0.0261,-1.251,-17.35,-9.22,-42.98,15.0,HIGH,col_20260207_191320_5hz,2026-02-07T18:36:02.715899Z,15.0,12.95,47.2579,1.2518521558075457
20397,1770489362.7825,30.1,24.3852,0.3467,-0.2913,-1.0381,-11.51,-4.69,-20.98,15.0,HIGH,col_20260207_191320_5hz,2026-02-07T18:36:02.782500Z,15.0,12.95,24.3852,1.1325670796910883
20398,1770489362.8492,30.1,23.1431,0.7996,-0.0481,-1.0803,-20.7,-7.53,-7.1,15.0,HIGH,col_20260207_191320_5hz,2026-02-07T18:36:02.849200Z,15.0,12.95,23.1431,1.3448873038288376
20399,1770489362.9159,30.1,56.447,0.0205,-0.0032,-1.042,25.34,5.11,-50.18,15.0,HIGH,col_20260207_191320_5hz,2026-02-07T18:36:02.915899Z,15.0,12.95,56.447,1.0422065486265188
20400,1770489362.9825,30.0,26.6262,-0.0496,-0.2317,-1.0078,21.15,13.96,-8.17,15.0,HIGH,col_20260207_191320_5hz,2026-02-07T18:36:02.982500Z,15.0,12.95,26.6262,1.0352805851555413
20401,1770489363.0333,30.1,39.5732,0.1616,0.1116,-1.0139,17.6,5.27,-35.05,15.0,HIGH,col_20260207_191320_5hz,2026-02-07T18:36:03.033299Z,15.0,12.95,39.5732,1.0327450459818242
20402,1770489363.0999,30.0,33.0881,0.2632,0.1597,-1.1108,11.18,4.8,-30.77,15.0,HIGH,col_20260207_191320_5hz,2026-02-07T18:36:03.099900Z,15.0,12.95,33.0881,1.15267296749772
20403,1770489363.1666,30.0,10.652,0.1172,-0.0498,-1.0212,-9.24,0.56,5.27,15.0,HIGH,col_20260207_191320_5hz,2026-02-07T18:36:03.166599Z,15.0,12.95,10.652,1.0291089932558166
20404,1770489363.2333,30.0,33.9461,0.2734,0.3403,-1.1294,-19.19,-11.7,-25.44,15.0,HIGH,col_20260207_191320_5hz,2026-02-07T18:36:03.233299Z,15.0,12.95,33.9461,1.2108245166001552
20405,1770489363.2999,30.0,21.1403,0.3547,-0.1228,-1.0813,-11.78,-1.61,-17.48,15.0,HIGH,col_20260207_191320_5hz,2026-02-07T18:36:03.299900Z,15.0,12.95,21.1403,1.1445967062681945
20406,1770489363.3666,30.0,34.962,0.6985,0.1445,-1.0427,-33.14,-10.46,-3.83,15.0,HIGH,col_20260207_191320_5hz,2026-02-07T18:36:03.366600Z,15.0,12.95,34.962,1.2633312273509272
20407,1770489363.4333,30.1,46.4535,-0.0745,0.2722,-1.1013,15.64,-0.36,-43.74,15.0,HIGH,col_20260207_191320_5hz,2026-02-07T18:36:03.433300Z,15.0,12.95,46.4535,1.1368838023298597
20408,1770489363.4999,30.0,11.1647,0.1912,-0.1536,-1.2297,-2.57,8.11,-7.23,15.0,HIGH,col_20260207_191320_5hz,2026-02-07T18:36:03.499900Z,15.0,12.95,11.1647,1.2539188530363519
20409,1770489363.5666,30.0,14.6637,0.8306,0.0488,-0.95,5.94,2.56,-13.16,15.0,HIGH,col_20260207_191320_5hz,2026-02-07T18:36:03.566600Z,15.0,12.95,14.6637,1.262845121145107
20410,1770489363.6333,30.0,33.8451,0.1482,-0.0188,-1.1113,17.47,1.98,-28.92,15.0,HIGH,col_20260207_191320_5hz,2026-02-07T18:36:03.633300Z,15.0,12.95,33.8451,1.1212958441018142
20411,1770489363.6999,30.0,7.45246,0.1799,-0.2109,-1.1067,3.04,6.8,0.24,15.0,HIGH,col_20260207_191320_5hz,2026-02-07T18:36:03.699899Z,15.0,12.95,7.45246,1.1408889998593201
20412,1770489363.7666,30.0,32.533,0.3494,0.2334,-1.1155,-16.6,-10.73,-25.84,15.0,HIGH,col_20260207_191320_5hz,2026-02-07T18:36:03.766599Z,15.0,12.95,32.533,1.1920134940511369
20413,1770489363.8333,30.1,15.8972,0.3315,-0.217,-1.1104,-5.45,1.58,-14.85,15.0,HIGH,col_20260207_191320_5hz,2026-02-07T18:36:03.833300Z,15.0,12.95,15.8972,1.1789696391341042
20414,1770489363.8999,30.0,25.2989,0.6091,0.0486,-0.9849,-24.7,-5.38,1.0,15.0,HIGH,col_20260207_191320_5hz,2026-02-07T18:36:03.899899Z,15.0,12.95,25.2989,1.1590482216025353
20415,1770489363.9666,30.0,40.631,-0.0583,0.3323,-1.0718,17.02,-1.81,-36.85,15.0,HIGH,col_20260207_191320_5hz,2026-02-07T18:36:03.966599Z,15.0,12.95,40.631,1.123644703631891
20416,1770489364.0333,30.1,12.8823,0.1243,-0.0059,-1.2148,1.82,12.18,-3.78,15.0,HIGH,col_20260207_191320_5hz,2026-02-07T18:36:04.033299Z,15.0,12.95,12.8823,1.2211569677973426
20417,1770489364.0999,30.0,20.6395,0.7737,0.3799,-0.9141,14.5,6.76,-13.04,15.0,HIGH,col_20260207_191320_5hz,2026-02-07T18:36:04.099900Z,15.0,12.95,20.6395,1.2563894738495704
20418,1770489364.1666,30.0,20.8736,0.2039,0.1379,-1.1667,7.34,2.65,-19.36,15.0,HIGH,col_20260207_191320_5hz,2026-02-07T18:36:04.166599Z,15.0,12.95,20.8736,1.1923843801392235
20419,1770489364.2333,30.0,25.5038,0.2271,-0.105,-1.1655,-24.48,-0.58,7.13,15.0,HIGH,col_20260207_191320_5hz,2026-02-07T18:36:04.233299Z,15.0,12.95,25.5038,1.1920527085661943
20420,1770489364.2999,30.0,31.2472,0.2712,0.3037,-1.1838,-20.62,-13.0,-19.55,15.0,HIGH,col_20260207_191320_5hz,2026-02-07T18:36:04.299900Z,15.0,12.95,31.2472,1.251864836953255
20421,1770489364.3666,30.0,17.4879,0.2661,-0.3223,-1.1118,-10.8,0.35,-13.75,15.0,HIGH,col_20260207_191320_5hz,2026-02-07T18:36:04.366600Z,15.0,12.95,17.4879,1.1877650188484252
20422,1770489364.4333,30.1,15.9491,0.7224,0.1282,-1.0544,-15.2,-4.29,-2.22,15.0,HIGH,col_20260207_191320_5hz,2026-02-07T18:36:04.433300Z,15.0,12.95,15.9491,1.2845451957794245
20423,1770489364.4999,30.1,46.2091,0.0076,0.1235,-1.0544,33.14,4.82,-31.84,15.0,HIGH,col_20260207_191320_5hz,2026-02-07T18:36:04.499900Z,15.0,12.95,46.2091,1.0616352339669215
20424,1770489364.5666,30.1,15.4376,-0.0134,-0.1455,-1.0151,8.93,12.45,1.89,15.0,HIGH,col_20260207_191320_5hz,2026-02-07T18:36:04.566600Z,15.0,12.95,15.4376,1.025562197041213
20425,1770489364.6333,30.0,16.7707,0.6782,0.4739,-0.9392,12.74,0.89,-10.87,15.0,HIGH,col_20260207_191320_5hz,2026-02-07T18:36:04.633300Z,15.0,12.95,16.7707,1.2516521441678594
20426,1770489364.6703,30.1,26.2824,0.5793,-0.0593,-1.0444,-25.18,-6.68,3.48,15.0,HIGH,col_20260207_191320_5hz,2026-02-07T18:36:04.670300Z,15.0,12.95,26.2824,1.1957743683488118
20427,1770489364.737,30.1,22.7392,0.5125,0.1973,-1.04,-21.1,-3.32,7.8,15.0,HIGH,col_20260207_191320_5hz,2026-02-07T18:36:04.736999Z,15.0,12.95,22.7392,1.1760882364856815
20428,1770489364.8036,30.1,22.6064,-0.0098,0.366,-1.0994,5.15,-4.81,-21.48,15.0,HIGH,col_20260207_191320_5hz,2026-02-07T18:36:04.803600Z,15.0,12.95,22.6064,1.1587633062882168
20429,1770489364.8703,30.0,10.3864,0.1963,0.032,-1.1699,4.38,9.31,-1.42,15.0,HIGH,col_20260207_191320_5hz,2026-02-07T18:36:04.870300Z,15.0,12.95,10.3864,1.1866860157598556
20430,1770489364.937,30.0,3.97664,0.7776,0.2964,-1.0413,0.41,3.66,-1.5,15.0,HIGH,col_20260207_191320_5hz,2026-02-07T18:36:04.937000Z,15.0,12.95,3.97664,1.332974272069795
20431,1770489365.0036,30.1,18.6295,0.1404,0.1211,-1.1394,11.3,-0.18,-14.81,15.0,HIGH,col_20260207_191320_5hz,2026-02-07T18:36:05.003599Z,15.0,12.95,18.6295,1.1543871664220804
20432,1770489365.0703,30.1,17.9699,0.1851,-0.1487,-1.1387,-13.85,2.02,11.27,15.0,HIGH,col_20260207_191320_5hz,2026-02-07T18:36:05.070300Z,15.0,12.95,17.9699,1.1631901779158902
20433,1770489365.137,30.1,26.2869,0.2485,0.2285,-1.1423,-20.61,-12.43,-10.57,15.0,HIGH,col_20260207_191320_5hz,2026-02-07T18:36:05.137000Z,15.0,12.95,26.2869,1.1911397021340528
20434,1770489365.2036,30.0,8.74603,0.1511,-0.2527,-1.0479,-6.95,-1.67,-5.04,15.0,HIGH,col_20260207_191320_5hz,2026-02-07T18:36:05.203599Z,15.0,12.95,8.74603,1.0884773355472313
20435,1770489365.2703,30.0,4.83391,0.6133,0.1079,-0.9805,-4.17,0.27,2.43,15.0,HIGH,col_20260207_191320_5hz,2026-02-07T18:36:05.270299Z,15.0,12.95,4.83391,1.16153327545964
20436,1770489365.337,30.1,38.1462,-0.0278,0.1807,-0.9792,32.56,4.66,-19.32,15.0,HIGH,col_20260207_191320_5hz,2026-02-07T18:36:05.336999Z,15.0,12.95,38.1462,0.9961214634772207
20437,1770489365.4036,30.0,18.007,-0.0037,-0.0225,-1.0503,7.29,9.54,13.42,15.0,HIGH,col_20260207_191320_5hz,2026-02-07T18:36:05.403599Z,15.0,12.95,18.007,1.0505474905971648
20438,1770489365.4703,30.0,7.67527,0.5574,0.4556,-1.03,-3.01,-6.64,-2.4,15.0,HIGH,col_20260207_191320_5hz,2026-02-07T18:36:05.470299Z,15.0,12.95,7.67527,1.2566487655665763
20439,1770489365.537,30.1,3.26296,0.2471,0.0566,-1.1267,-1.58,2.76,-0.73,15.0,HIGH,col_20260207_191320_5hz,2026-02-07T18:36:05.536999Z,15.0,12.95,3.26296,1.1548657324555094
20440,1770489365.6036,30.1,26.1311,0.5156,0.1729,-1.0479,-19.9,-1.8,16.84,15.0,HIGH,col_20260207_191320_5hz,2026-02-07T18:36:05.603600Z,15.0,12.95,26.1311,1.180606699964048
20441,1770489365.6703,30.1,21.4945,-0.0002,0.2322,-1.0947,14.31,-1.37,-15.98,15.0,HIGH,col_20260207_191320_5hz,2026-02-07T18:36:05.670300Z,15.0,12.95,21.4945,1.1190553918372406
20442,1770489365.737,30.0,15.3554,0.083,-0.0364,-1.1409,-2.08,8.6,12.55,15.0,HIGH,col_20260207_191320_5hz,2026-02-07T18:36:05.736999Z,15.0,12.95,15.3554,1.144494110950336
20443,1770489365.8036,30.0,7.07329,0.7332,0.3206,-0.9939,3.93,2.16,5.47,15.0,HIGH,col_20260207_191320_5hz,2026-02-07T18:36:05.803600Z,15.0,12.95,7.07329,1.2760108972888908
20444,1770489365.8703,30.1,2.26137,0.0881,0.0017,-1.1526,1.79,1.04,-0.91,15.0,HIGH,col_20260207_191320_5hz,2026-02-07T18:36:05.870300Z,15.0,12.95,2.26137,1.1559633471697968
20445,1770489365.937,30.1,33.1343,0.2944,-0.1235,-1.1387,-28.08,-1.18,17.55,15.0,HIGH,col_20260207_191320_5hz,2026-02-07T18:36:05.937000Z,15.0,12.95,33.1343,1.1826078386346
20446,1770489366.0036,30.0,15.5805,0.241,0.2256,-1.1187,-9.37,-8.44,-9.15,15.0,HIGH,col_20260207_191320_5hz,2026-02-07T18:36:06.003599Z,15.0,12.95,15.5805,1.1663901791424687
20447,1770489366.0703,30.0,4.8482,0.1338,-0.1963,-1.0898,2.69,3.92,0.95,15.0,HIGH,col_20260207_191320_5hz,2026-02-07T18:36:06.070300Z,15.0,12.95,4.8482,1.1153923838721511
20448,1770489366.137,30.0,8.36128,0.7,0.333,-1.0388,6.02,3.55,4.59,15.0,HIGH,col_20260207_191320_5hz,2026-02-07T18:36:06.137000Z,15.0,12.95,8.36128,1.296145994863233
